Season,Team,Matches_x,HomeWins,HomeDraws,HomeLosses,HomeGoalsScored,HomeGoalsConceded,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,Matches_y,AwayWins,AwayDraws,AwayLosses,AwayGoalsScored,AwayGoalsConceded,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards,Matches,Wins,Draws,Losses,GoalsScored,GoalsConceded,GoalDifference,Points,GoalsPerMatch,ConcededPerMatch,ShotsPerMatch,ShotsOnTargetPerMatch,CornersPerMatch,FoulsPerMatch,YellowCardsPerMatch,RedCardsPerMatch,HomeWinRate,AwayWinRate,WinRate
2008/09,Aston Villa,19,7,9,3,27,21,244,132,148,191,16,0,19,10,2,7,27,27,164,93,112,240,37,2,38,17,11,10,54,48,6,62,1.4210526315789473,1.263157894736842,10.736842105263158,5.921052631578948,6.842105263157895,11.342105263157896,1.394736842105263,0.05263157894736842,0.3684210526315789,0.5263157894736842,0.4473684210526316
2008/09,Blackburn,19,6,7,6,22,23,211,112,90,240,30,1,19,4,4,11,18,37,193,107,108,261,46,3,38,10,11,17,40,60,-20,41,1.0526315789473684,1.5789473684210527,10.631578947368421,5.7631578947368425,5.2105263157894735,13.18421052631579,2.0,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421
2008/09,Bolton,19,7,5,7,21,21,266,151,109,256,22,0,19,4,3,12,20,32,175,93,88,241,39,1,38,11,8,19,41,53,-12,41,1.0789473684210527,1.394736842105263,11.605263157894736,6.421052631578948,5.184210526315789,13.078947368421053,1.605263157894737,0.02631578947368421,0.3684210526315789,0.21052631578947367,0.2894736842105263
2008/09,Chelsea,19,11,6,2,33,12,367,195,127,194,18,0,19,14,2,3,35,12,289,164,109,223,32,3,38,25,8,5,68,24,44,83,1.7894736842105263,0.631578947368421,17.263157894736842,9.447368421052632,6.2105263157894735,10.973684210526315,1.3157894736842106,0.07894736842105263,0.5789473684210527,0.7368421052631579,0.6578947368421053
2008/09,Everton,19,8,6,5,31,20,232,126,106,236,23,1,19,9,6,4,24,17,191,106,87,237,26,0,38,17,12,9,55,37,18,63,1.4473684210526316,0.9736842105263158,11.131578947368421,6.105263157894737,5.078947368421052,12.447368421052632,1.2894736842105263,0.02631578947368421,0.42105263157894735,0.47368421052631576,0.4473684210526316
2008/09,Fulham,19,11,3,5,28,16,231,136,116,207,24,1,19,3,8,8,11,18,200,98,76,209,17,0,38,14,11,13,39,34,5,53,1.0263157894736843,0.8947368421052632,11.342105263157896,6.157894736842105,5.052631578947368,10.947368421052632,1.0789473684210527,0.02631578947368421,0.5789473684210527,0.15789473684210525,0.3684210526315789
2008/09,Hull,19,3,5,11,18,36,210,105,105,256,29,3,19,5,6,8,21,28,206,108,83,277,43,0,38,8,11,19,39,64,-25,35,1.0263157894736843,1.6842105263157894,10.947368421052632,5.605263157894737,4.947368421052632,14.026315789473685,1.894736842105263,0.07894736842105263,0.15789473684210525,0.2631578947368421,0.21052631578947367
2008/09,Liverpool,19,12,7,0,41,13,360,181,171,196,20,0,19,13,4,2,36,14,249,130,98,229,30,0,38,25,11,2,77,27,50,86,2.026315789473684,0.7105263157894737,16.026315789473685,8.18421052631579,7.078947368421052,11.18421052631579,1.3157894736842106,0.0,0.631578947368421,0.6842105263157895,0.6578947368421053
2008/09,Man City,19,13,0,6,40,18,264,153,120,226,14,4,19,2,5,12,18,32,225,114,92,230,37,0,38,15,5,18,58,50,8,50,1.5263157894736843,1.3157894736842106,12.868421052631579,7.026315789473684,5.578947368421052,12.0,1.3421052631578947,0.10526315789473684,0.6842105263157895,0.10526315789473684,0.39473684210526316
2008/09,Man United,19,16,2,1,43,13,351,217,141,200,24,1,19,12,4,3,25,11,270,159,118,182,40,4,38,28,6,4,68,24,44,90,1.7894736842105263,0.631578947368421,16.342105263157894,9.894736842105264,6.815789473684211,10.052631578947368,1.6842105263157894,0.13157894736842105,0.8421052631578947,0.631578947368421,0.7368421052631579
2008/09,Middlesbrough,19,5,9,5,17,20,224,127,105,207,31,1,19,2,2,15,11,37,202,92,68,213,23,2,38,7,11,20,28,57,-29,32,0.7368421052631579,1.5,11.210526315789474,5.7631578947368425,4.552631578947368,11.052631578947368,1.4210526315789473,0.07894736842105263,0.2631578947368421,0.10526315789473684,0.18421052631578946
2008/09,Newcastle,19,5,7,7,24,29,207,117,97,197,21,4,19,2,6,11,16,30,164,84,72,214,39,4,38,7,13,18,40,59,-19,34,1.0526315789473684,1.5526315789473684,9.763157894736842,5.2894736842105265,4.447368421052632,10.81578947368421,1.5789473684210527,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.18421052631578946
2008/09,Portsmouth,19,8,3,8,26,29,283,154,121,211,30,3,19,2,8,9,12,28,159,77,74,222,32,2,38,10,11,17,38,57,-19,41,1.0,1.5,11.631578947368421,6.078947368421052,5.131578947368421,11.394736842105264,1.631578947368421,0.13157894736842105,0.42105263157894735,0.10526315789473684,0.2631578947368421
2008/09,Stoke,19,10,5,4,22,15,167,81,97,222,40,2,19,2,4,13,16,40,137,56,80,256,34,3,38,12,9,17,38,55,-17,45,1.0,1.4473684210526316,8.0,3.6052631578947367,4.657894736842105,12.578947368421053,1.9473684210526316,0.13157894736842105,0.5263157894736842,0.10526315789473684,0.3157894736842105
2008/09,Sunderland,19,6,3,10,21,25,212,115,88,194,35,0,19,3,6,10,13,29,184,95,86,186,35,1,38,9,9,20,34,54,-20,36,0.8947368421052632,1.4210526315789473,10.421052631578947,5.526315789473684,4.578947368421052,10.0,1.8421052631578947,0.02631578947368421,0.3157894736842105,0.15789473684210525,0.23684210526315788
2008/09,Tottenham,19,10,5,4,21,10,302,166,125,216,21,0,19,4,4,11,24,35,180,113,95,210,35,5,38,14,9,15,45,45,0,51,1.1842105263157894,1.1842105263157894,12.68421052631579,7.342105263157895,5.7894736842105265,11.210526315789474,1.4736842105263157,0.13157894736842105,0.5263157894736842,0.21052631578947367,0.3684210526315789
2008/09,West Brom,19,7,3,9,26,33,250,141,119,222,38,1,19,1,5,13,10,34,216,114,113,210,29,0,38,8,8,22,36,67,-31,32,0.9473684210526315,1.763157894736842,12.263157894736842,6.7105263157894735,6.105263157894737,11.368421052631579,1.763157894736842,0.02631578947368421,0.3684210526315789,0.05263157894736842,0.21052631578947367
2008/09,West Ham,19,9,2,8,23,22,240,136,114,214,28,1,19,5,7,7,19,23,194,108,77,242,39,3,38,14,9,15,42,45,-3,51,1.105263157894737,1.1842105263157894,11.421052631578947,6.421052631578948,5.026315789473684,12.0,1.763157894736842,0.10526315789473684,0.47368421052631576,0.2631578947368421,0.3684210526315789
2008/09,Wigan,19,8,5,6,17,18,262,121,120,215,26,2,19,4,4,11,17,27,221,106,96,224,35,2,38,12,9,17,34,45,-11,45,0.8947368421052632,1.1842105263157894,12.710526315789474,5.973684210526316,5.684210526315789,11.552631578947368,1.605263157894737,0.10526315789473684,0.42105263157894735,0.21052631578947367,0.3157894736842105
2009/10,Arsenal,19,15,2,2,48,15,306,187,132,193,24,1,19,8,4,7,35,26,254,142,126,226,32,0,38,23,6,9,83,41,42,75,2.1842105263157894,1.0789473684210527,14.736842105263158,8.657894736842104,6.7894736842105265,11.026315789473685,1.4736842105263157,0.02631578947368421,0.7894736842105263,0.42105263157894735,0.6052631578947368
2009/10,Aston Villa,19,8,8,3,29,16,226,121,138,223,23,0,19,9,5,5,23,23,203,118,103,237,38,2,38,17,13,8,52,39,13,64,1.368421052631579,1.0263157894736843,11.289473684210526,6.2894736842105265,6.342105263157895,12.105263157894736,1.605263157894737,0.05263157894736842,0.42105263157894735,0.47368421052631576,0.4473684210526316
2009/10,Birmingham,19,8,9,2,19,13,197,109,103,198,36,1,19,5,2,12,19,34,176,111,86,210,38,0,38,13,11,14,38,47,-9,50,1.0,1.236842105263158,9.81578947368421,5.7894736842105265,4.973684210526316,10.736842105263158,1.9473684210526316,0.02631578947368421,0.42105263157894735,0.2631578947368421,0.34210526315789475
2009/10,Blackburn,19,10,6,3,28,18,247,140,96,261,28,1,19,3,5,11,13,37,187,98,86,265,31,1,38,13,11,14,41,55,-14,50,1.0789473684210527,1.4473684210526316,11.421052631578947,6.2631578947368425,4.7894736842105265,13.842105263157896,1.5526315789473684,0.05263157894736842,0.5263157894736842,0.15789473684210525,0.34210526315789475
2009/10,Bolton,19,6,6,7,26,31,257,146,108,242,34,2,19,4,3,12,16,36,203,100,84,277,41,3,38,10,9,19,42,67,-25,39,1.105263157894737,1.763157894736842,12.105263157894736,6.473684210526316,5.052631578947368,13.657894736842104,1.9736842105263157,0.13157894736842105,0.3157894736842105,0.21052631578947367,0.2631578947368421
2009/10,Burnley,19,7,5,7,25,30,216,117,101,207,20,0,19,1,1,17,17,52,190,111,79,227,37,2,38,8,6,24,42,82,-40,30,1.105263157894737,2.1578947368421053,10.68421052631579,6.0,4.7368421052631575,11.421052631578947,1.5,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.21052631578947367
2009/10,Chelsea,19,17,1,1,68,14,394,230,142,212,17,2,19,10,4,5,35,18,303,158,143,229,39,3,38,27,5,6,103,32,71,86,2.710526315789474,0.8421052631578947,18.342105263157894,10.210526315789474,7.5,11.605263157894736,1.4736842105263157,0.13157894736842105,0.8947368421052632,0.5263157894736842,0.7105263157894737
2009/10,Everton,19,11,6,2,35,21,292,166,123,203,20,1,19,5,7,7,25,28,218,141,105,259,37,1,38,16,13,9,60,49,11,61,1.5789473684210527,1.2894736842105263,13.421052631578947,8.078947368421053,6.0,12.157894736842104,1.5,0.05263157894736842,0.5789473684210527,0.2631578947368421,0.42105263157894735
2009/10,Fulham,19,11,3,5,27,15,225,124,101,191,15,0,19,1,7,11,12,31,155,86,81,229,31,1,38,12,10,16,39,46,-7,46,1.0263157894736843,1.2105263157894737,10.0,5.526315789473684,4.7894736842105265,11.052631578947368,1.2105263157894737,0.02631578947368421,0.5789473684210527,0.05263157894736842,0.3157894736842105
2009/10,Hull,19,6,6,7,22,29,199,113,94,272,29,3,19,0,6,13,12,46,137,68,57,248,38,3,38,6,12,20,34,75,-41,30,0.8947368421052632,1.9736842105263157,8.842105263157896,4.7631578947368425,3.973684210526316,13.68421052631579,1.763157894736842,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525
2009/10,Liverpool,19,13,3,3,43,15,305,169,157,205,22,2,19,5,6,8,18,20,214,119,111,240,34,3,38,18,9,11,61,35,26,63,1.605263157894737,0.9210526315789473,13.657894736842104,7.578947368421052,7.052631578947368,11.710526315789474,1.4736842105263157,0.13157894736842105,0.6842105263157895,0.2631578947368421,0.47368421052631576
2009/10,Man City,19,12,4,3,41,20,243,130,146,202,21,0,19,6,9,4,32,25,211,122,93,200,30,2,38,18,13,7,73,45,28,67,1.9210526315789473,1.1842105263157894,11.947368421052632,6.631578947368421,6.2894736842105265,10.578947368421053,1.3421052631578947,0.05263157894736842,0.631578947368421,0.3157894736842105,0.47368421052631576
2009/10,Man United,19,16,1,2,52,12,343,195,167,201,23,0,19,11,3,5,34,16,273,149,127,220,28,4,38,27,4,7,86,28,58,85,2.263157894736842,0.7368421052631579,16.210526315789473,9.052631578947368,7.7368421052631575,11.078947368421053,1.3421052631578947,0.10526315789473684,0.8421052631578947,0.5789473684210527,0.7105263157894737
2009/10,Portsmouth,19,5,3,11,24,32,275,158,110,224,38,3,19,2,4,13,10,34,191,96,78,259,34,2,38,7,7,24,34,66,-32,28,0.8947368421052632,1.736842105263158,12.263157894736842,6.684210526315789,4.947368421052632,12.710526315789474,1.894736842105263,0.13157894736842105,0.2631578947368421,0.10526315789473684,0.18421052631578946
2009/10,Stoke,19,7,6,6,24,21,184,95,111,242,30,3,19,4,8,7,10,27,153,75,72,206,36,2,38,11,14,13,34,48,-14,47,0.8947368421052632,1.263157894736842,8.868421052631579,4.473684210526316,4.815789473684211,11.789473684210526,1.736842105263158,0.13157894736842105,0.3684210526315789,0.21052631578947367,0.2894736842105263
2009/10,Sunderland,19,9,7,3,32,19,206,119,86,257,42,2,19,2,4,13,16,37,178,97,95,261,40,7,38,11,11,16,48,56,-8,44,1.263157894736842,1.4736842105263157,10.105263157894736,5.684210526315789,4.7631578947368425,13.631578947368421,2.1578947368421053,0.23684210526315788,0.47368421052631576,0.10526315789473684,0.2894736842105263
2009/10,Tottenham,19,14,2,3,40,12,351,202,141,198,26,0,19,7,5,7,27,29,246,146,100,220,31,1,38,21,7,10,67,41,26,70,1.763157894736842,1.0789473684210527,15.710526315789474,9.157894736842104,6.342105263157895,11.0,1.5,0.02631578947368421,0.7368421052631579,0.3684210526315789,0.5526315789473685
2009/10,West Ham,19,7,5,7,30,29,252,142,99,234,27,1,19,1,6,12,17,37,205,116,82,251,39,2,38,8,11,19,47,66,-19,35,1.236842105263158,1.736842105263158,12.026315789473685,6.7894736842105265,4.7631578947368425,12.763157894736842,1.736842105263158,0.07894736842105263,0.3684210526315789,0.05263157894736842,0.21052631578947367
2009/10,Wigan,19,6,7,6,19,24,281,147,108,240,27,0,19,3,2,14,18,55,217,119,76,242,37,3,38,9,9,20,37,79,-42,36,0.9736842105263158,2.0789473684210527,13.105263157894736,7.0,4.842105263157895,12.68421052631579,1.6842105263157894,0.07894736842105263,0.3157894736842105,0.15789473684210525,0.23684210526315788
2009/10,Wolves,19,5,6,8,13,22,218,125,99,218,24,1,19,4,5,10,19,34,159,81,107,265,40,3,38,9,11,18,32,56,-24,38,0.8421052631578947,1.4736842105263157,9.921052631578947,5.421052631578948,5.421052631578948,12.710526315789474,1.6842105263157894,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.23684210526315788
2010/11,Arsenal,19,11,4,4,33,15,318,186,138,224,31,3,19,8,7,4,39,28,277,156,114,208,37,3,38,19,11,8,72,43,29,68,1.894736842105263,1.131578947368421,15.657894736842104,9.0,6.631578947368421,11.368421052631579,1.7894736842105263,0.15789473684210525,0.5789473684210527,0.42105263157894735,0.5
2010/11,Aston Villa,19,8,7,4,26,19,231,125,125,211,35,1,19,4,5,10,22,40,205,116,110,226,36,1,38,12,12,14,48,59,-11,48,1.263157894736842,1.5526315789473684,11.473684210526315,6.342105263157895,6.184210526315789,11.5,1.868421052631579,0.05263157894736842,0.42105263157894735,0.21052631578947367,0.3157894736842105
2010/11,Birmingham,19,6,8,5,19,22,182,77,89,192,24,2,19,2,7,10,18,36,145,78,63,207,33,1,38,8,15,15,37,58,-21,39,0.9736842105263158,1.5263157894736843,8.605263157894736,4.078947368421052,4.0,10.5,1.5,0.07894736842105263,0.3157894736842105,0.10526315789473684,0.21052631578947367
2010/11,Blackburn,19,7,7,5,22,16,234,104,87,232,24,1,19,4,3,12,24,43,151,87,88,223,41,3,38,11,10,17,46,59,-13,43,1.2105263157894737,1.5526315789473684,10.131578947368421,5.026315789473684,4.605263157894737,11.973684210526315,1.7105263157894737,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.2894736842105263
2010/11,Blackpool,19,5,5,9,30,37,253,134,94,216,22,0,19,5,4,10,25,41,193,101,92,187,25,2,38,10,9,19,55,78,-23,39,1.4473684210526316,2.0526315789473686,11.736842105263158,6.184210526315789,4.894736842105263,10.605263157894736,1.236842105263158,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421
2010/11,Bolton,19,10,5,4,34,24,279,164,95,235,29,4,19,2,5,12,18,32,219,111,107,245,38,1,38,12,10,16,52,56,-4,46,1.368421052631579,1.4736842105263157,13.105263157894736,7.2368421052631575,5.315789473684211,12.631578947368421,1.763157894736842,0.13157894736842105,0.5263157894736842,0.10526315789473684,0.3157894736842105
2010/11,Chelsea,19,14,3,2,39,13,319,174,136,197,27,1,19,7,5,7,30,20,316,170,119,208,32,0,38,21,8,9,69,33,36,71,1.8157894736842106,0.868421052631579,16.710526315789473,9.052631578947368,6.7105263157894735,10.657894736842104,1.5526315789473684,0.02631578947368421,0.7368421052631579,0.3684210526315789,0.5526315789473685
2010/11,Everton,19,9,7,3,31,23,290,159,139,230,29,3,19,4,8,7,20,22,219,127,106,229,29,2,38,13,15,10,51,45,6,54,1.3421052631578947,1.1842105263157894,13.394736842105264,7.526315789473684,6.447368421052632,12.078947368421053,1.5263157894736843,0.13157894736842105,0.47368421052631576,0.21052631578947367,0.34210526315789475
2010/11,Fulham,19,8,7,4,30,23,239,141,107,218,28,1,19,3,9,7,19,20,217,109,85,227,23,0,38,11,16,11,49,43,6,49,1.2894736842105263,1.131578947368421,12.0,6.578947368421052,5.052631578947368,11.710526315789474,1.3421052631578947,0.02631578947368421,0.42105263157894735,0.15789473684210525,0.2894736842105263
2010/11,Liverpool,19,12,4,3,37,14,256,145,126,216,23,1,19,5,3,11,22,30,219,123,88,220,40,1,38,17,7,14,59,44,15,58,1.5526315789473684,1.1578947368421053,12.5,7.052631578947368,5.631578947368421,11.473684210526315,1.6578947368421053,0.05263157894736842,0.631578947368421,0.2631578947368421,0.4473684210526316
2010/11,Man City,19,13,4,2,34,12,256,151,136,218,30,3,19,8,4,7,26,21,221,125,92,236,44,2,38,21,8,9,60,33,27,71,1.5789473684210527,0.868421052631579,12.552631578947368,7.2631578947368425,6.0,11.947368421052632,1.9473684210526316,0.13157894736842105,0.6842105263157895,0.42105263157894735,0.5526315789473685
2010/11,Man United,19,18,1,0,49,12,312,184,126,177,16,1,19,5,10,4,29,25,231,126,119,219,42,2,38,23,11,4,78,37,41,80,2.0526315789473686,0.9736842105263158,14.289473684210526,8.157894736842104,6.447368421052632,10.421052631578947,1.5263157894736843,0.07894736842105263,0.9473684210526315,0.2631578947368421,0.6052631578947368
2010/11,Newcastle,19,6,8,5,41,27,253,155,104,219,32,1,19,5,5,9,15,30,181,97,99,221,43,1,38,11,13,14,56,57,-1,46,1.4736842105263157,1.5,11.421052631578947,6.631578947368421,5.342105263157895,11.578947368421053,1.9736842105263157,0.05263157894736842,0.3157894736842105,0.2631578947368421,0.2894736842105263
2010/11,Stoke,19,10,4,5,31,18,251,131,116,202,30,0,19,3,3,13,15,30,159,73,75,215,40,1,38,13,7,18,46,48,-2,46,1.2105263157894737,1.263157894736842,10.789473684210526,5.368421052631579,5.026315789473684,10.973684210526315,1.8421052631578947,0.02631578947368421,0.5263157894736842,0.15789473684210525,0.34210526315789475
2010/11,Sunderland,19,7,5,7,25,27,239,128,95,184,24,2,19,5,6,8,20,29,211,102,85,219,35,3,38,12,11,15,45,56,-11,47,1.1842105263157894,1.4736842105263157,11.842105263157896,6.052631578947368,4.7368421052631575,10.605263157894736,1.5526315789473684,0.13157894736842105,0.3684210526315789,0.2631578947368421,0.3157894736842105
2010/11,Tottenham,19,9,9,1,30,19,323,191,156,174,28,1,19,7,5,7,25,27,237,130,100,187,23,1,38,16,14,8,55,46,9,62,1.4473684210526316,1.2105263157894737,14.736842105263158,8.447368421052632,6.7368421052631575,9.5,1.3421052631578947,0.05263157894736842,0.47368421052631576,0.3684210526315789,0.42105263157894735
2010/11,West Brom,19,8,6,5,30,30,287,164,103,197,29,3,19,4,5,10,26,41,236,123,86,194,25,4,38,12,11,15,56,71,-15,47,1.4736842105263157,1.868421052631579,13.763157894736842,7.552631578947368,4.973684210526316,10.289473684210526,1.4210526315789473,0.18421052631578946,0.42105263157894735,0.21052631578947367,0.3157894736842105
2010/11,West Ham,19,5,5,9,24,31,258,139,97,195,22,0,19,2,7,10,19,39,211,107,88,211,36,1,38,7,12,19,43,70,-27,33,1.131578947368421,1.8421052631578947,12.342105263157896,6.473684210526316,4.868421052631579,10.68421052631579,1.5263157894736843,0.02631578947368421,0.2631578947368421,0.10526315789473684,0.18421052631578946
2010/11,Wigan,19,5,8,6,22,34,257,141,95,225,27,1,19,4,7,8,18,27,193,112,74,236,41,3,38,9,15,14,40,61,-21,42,1.0526315789473684,1.605263157894737,11.842105263157896,6.657894736842105,4.447368421052632,12.131578947368421,1.7894736842105263,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.23684210526315788
2010/11,Wolves,19,8,4,7,30,30,208,117,133,213,27,0,19,3,3,13,16,36,163,90,109,225,36,2,38,11,7,20,46,66,-20,40,1.2105263157894737,1.736842105263158,9.763157894736842,5.447368421052632,6.368421052631579,11.526315789473685,1.6578947368421053,0.05263157894736842,0.42105263157894735,0.15789473684210525,0.2894736842105263
2011/12,Arsenal,19,12,4,3,39,17,320,185,158,191,36,1,19,9,3,7,35,32,265,167,105,183,31,3,38,21,7,10,74,49,25,70,1.9473684210526316,1.2894736842105263,15.394736842105264,9.263157894736842,6.921052631578948,9.842105263157896,1.763157894736842,0.10526315789473684,0.631578947368421,0.47368421052631576,0.5526315789473685
2011/12,Aston Villa,19,4,7,8,20,25,225,108,129,187,25,2,19,3,10,6,17,28,179,95,89,206,45,0,38,7,17,14,37,53,-16,38,0.9736842105263158,1.394736842105263,10.631578947368421,5.342105263157895,5.7368421052631575,10.342105263157896,1.8421052631578947,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.18421052631578946
2011/12,Blackburn,19,6,1,12,26,33,257,145,105,224,39,1,19,2,6,11,22,45,158,93,61,201,29,4,38,8,7,23,48,78,-30,31,1.263157894736842,2.0526315789473686,10.921052631578947,6.2631578947368425,4.368421052631579,11.18421052631579,1.7894736842105263,0.13157894736842105,0.3157894736842105,0.10526315789473684,0.21052631578947367
2011/12,Bolton,19,4,4,11,23,39,234,152,111,223,23,2,19,6,2,11,23,38,213,123,100,206,28,3,38,10,6,22,46,77,-31,36,1.2105263157894737,2.026315789473684,11.763157894736842,7.2368421052631575,5.552631578947368,11.289473684210526,1.3421052631578947,0.13157894736842105,0.21052631578947367,0.3157894736842105,0.2631578947368421
2011/12,Chelsea,19,12,3,4,41,24,335,177,132,211,31,1,19,6,7,6,24,22,281,157,122,192,44,3,38,18,10,10,65,46,19,64,1.7105263157894737,1.2105263157894737,16.210526315789473,8.789473684210526,6.684210526315789,10.605263157894736,1.9736842105263157,0.10526315789473684,0.631578947368421,0.3157894736842105,0.47368421052631576
2011/12,Everton,19,10,3,6,28,15,269,145,100,225,24,1,19,5,8,6,22,25,205,108,79,224,37,0,38,15,11,12,50,40,10,56,1.3157894736842106,1.0526315789473684,12.473684210526315,6.657894736842105,4.7105263157894735,11.81578947368421,1.605263157894737,0.02631578947368421,0.5263157894736842,0.2631578947368421,0.39473684210526316
2011/12,Fulham,19,10,5,4,36,26,302,192,109,162,22,0,19,4,5,10,12,25,187,109,79,188,32,0,38,14,10,14,48,51,-3,52,1.263157894736842,1.3421052631578947,12.868421052631579,7.921052631578948,4.947368421052632,9.210526315789474,1.4210526315789473,0.0,0.5263157894736842,0.21052631578947367,0.3684210526315789
2011/12,Liverpool,19,6,9,4,24,16,337,169,173,182,23,0,19,8,1,10,23,24,275,161,135,184,33,5,38,14,10,14,47,40,7,52,1.236842105263158,1.0526315789473684,16.105263157894736,8.68421052631579,8.105263157894736,9.631578947368421,1.4736842105263157,0.13157894736842105,0.3157894736842105,0.42105263157894735,0.3684210526315789
2011/12,Man City,19,18,1,0,55,12,353,215,153,177,18,2,19,10,4,5,38,17,313,184,116,207,38,3,38,28,5,5,93,29,64,89,2.4473684210526314,0.7631578947368421,17.526315789473685,10.5,7.078947368421052,10.105263157894736,1.4736842105263157,0.13157894736842105,0.9473684210526315,0.5263157894736842,0.7368421052631579
2011/12,Man United,19,15,2,2,52,19,370,228,169,191,25,1,19,13,3,3,37,14,222,141,110,176,26,0,38,28,5,5,89,33,56,89,2.3421052631578947,0.868421052631579,15.578947368421053,9.710526315789474,7.342105263157895,9.657894736842104,1.3421052631578947,0.02631578947368421,0.7894736842105263,0.6842105263157895,0.7368421052631579
2011/12,Newcastle,19,11,5,3,29,17,263,146,106,185,31,0,19,8,3,8,27,34,188,109,66,202,36,2,38,19,8,11,56,51,5,65,1.4736842105263157,1.3421052631578947,11.868421052631579,6.7105263157894735,4.526315789473684,10.18421052631579,1.763157894736842,0.05263157894736842,0.5789473684210527,0.42105263157894735,0.5
2011/12,Norwich,19,7,6,6,28,30,256,140,78,169,26,2,19,5,5,9,24,36,218,114,89,215,33,1,38,12,11,15,52,66,-14,47,1.368421052631579,1.736842105263158,12.473684210526315,6.684210526315789,4.394736842105263,10.105263157894736,1.5526315789473684,0.07894736842105263,0.3684210526315789,0.2631578947368421,0.3157894736842105
2011/12,QPR,19,7,5,7,24,25,270,133,101,203,29,6,19,3,2,14,19,41,224,131,94,186,28,3,38,10,7,21,43,66,-23,37,1.131578947368421,1.736842105263158,13.0,6.947368421052632,5.131578947368421,10.236842105263158,1.5,0.23684210526315788,0.3684210526315789,0.15789473684210525,0.2631578947368421
2011/12,Stoke,19,7,8,4,25,20,192,94,105,209,25,1,19,4,4,11,11,33,148,57,60,214,36,1,38,11,12,15,36,53,-17,45,0.9473684210526315,1.394736842105263,8.947368421052632,3.973684210526316,4.342105263157895,11.131578947368421,1.605263157894737,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.2894736842105263
2011/12,Sunderland,19,7,7,5,26,17,225,126,100,183,27,1,19,4,5,10,19,29,192,107,79,206,33,2,38,11,12,15,45,46,-1,45,1.1842105263157894,1.2105263157894737,10.973684210526315,6.131578947368421,4.7105263157894735,10.236842105263158,1.5789473684210527,0.07894736842105263,0.3684210526315789,0.21052631578947367,0.2894736842105263
2011/12,Swansea,19,8,7,4,27,18,223,126,111,157,21,0,19,4,4,11,17,33,197,115,93,152,19,2,38,12,11,15,44,51,-7,47,1.1578947368421053,1.3421052631578947,11.052631578947368,6.342105263157895,5.368421052631579,8.131578947368421,1.0526315789473684,0.05263157894736842,0.42105263157894735,0.21052631578947367,0.3157894736842105
2011/12,Tottenham,19,13,3,3,39,17,352,210,147,160,15,0,19,7,6,6,27,24,283,163,136,180,30,3,38,20,9,9,66,41,25,69,1.736842105263158,1.0789473684210527,16.710526315789473,9.81578947368421,7.447368421052632,8.947368421052632,1.1842105263157894,0.07894736842105263,0.6842105263157895,0.3684210526315789,0.5263157894736842
2011/12,West Brom,19,6,3,10,21,22,254,144,127,193,18,0,19,7,5,7,24,30,216,120,85,192,30,1,38,13,8,17,45,52,-7,47,1.1842105263157894,1.368421052631579,12.368421052631579,6.947368421052632,5.578947368421052,10.131578947368421,1.263157894736842,0.02631578947368421,0.3157894736842105,0.3684210526315789,0.34210526315789475
2011/12,Wigan,19,5,7,7,22,27,250,147,135,235,35,1,19,6,3,10,20,35,206,111,74,212,33,2,38,11,10,17,42,62,-20,43,1.105263157894737,1.631578947368421,12.0,6.7894736842105265,5.5,11.763157894736842,1.7894736842105263,0.07894736842105263,0.2631578947368421,0.3157894736842105,0.2894736842105263
2011/12,Wolves,19,3,3,13,19,43,236,132,122,163,30,3,19,2,7,10,21,39,175,97,84,182,34,1,38,5,10,23,40,82,-42,25,1.0526315789473684,2.1578947368421053,10.81578947368421,6.026315789473684,5.421052631578948,9.078947368421053,1.6842105263157894,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.13157894736842105
2012/13,Arsenal,19,11,5,3,47,23,305,180,148,189,20,1,19,10,5,4,25,14,241,146,112,171,24,4,38,21,10,7,72,37,35,73,1.894736842105263,0.9736842105263158,14.368421052631579,8.578947368421053,6.842105263157895,9.473684210526315,1.1578947368421053,0.13157894736842105,0.5789473684210527,0.5263157894736842,0.5526315789473685
2012/13,Aston Villa,19,5,5,9,23,28,217,124,111,208,32,3,19,5,6,8,24,41,176,101,67,220,42,0,38,10,11,17,47,69,-22,41,1.236842105263158,1.8157894736842106,10.342105263157896,5.921052631578948,4.684210526315789,11.263157894736842,1.9473684210526316,0.07894736842105263,0.2631578947368421,0.2631578947368421,0.2631578947368421
